TargetID;StudentID;Target
2,674.00;2,674.00;Enrolled
2,675.00;2,675.00;Graduate
2,676.00;2,676.00;Enrolled
2,677.00;2,677.00;Dropout
2,678.00;2,678.00;Graduate
2,679.00;2,679.00;Enrolled
2,680.00;2,680.00;Graduate
2,681.00;2,681.00;Graduate
2,682.00;2,682.00;Dropout
2,683.00;2,683.00;Dropout
2,684.00;2,684.00;Graduate
2,685.00;2,685.00;Dropout
2,686.00;2,686.00;Enrolled
2,687.00;2,687.00;Enrolled
2,688.00;2,688.00;Dropout
2,689.00;2,689.00;Enrolled
2,690.00;2,690.00;Dropout
2,691.00;2,691.00;Dropout
2,692.00;2,692.00;Graduate
2,693.00;2,693.00;Graduate
2,694.00;2,694.00;Graduate
2,695.00;2,695.00;Graduate
2,696.00;2,696.00;Enrolled
2,697.00;2,697.00;Dropout
2,698.00;2,698.00;Enrolled
2,699.00;2,699.00;Dropout
2,700.00;2,700.00;Graduate
2,701.00;2,701.00;Dropout
2,702.00;2,702.00;Dropout
2,703.00;2,703.00;Dropout
2,704.00;2,704.00;Dropout
2,705.00;2,705.00;Enrolled
2,706.00;2,706.00;Dropout
2,707.00;2,707.00;Graduate
2,708.00;2,708.00;Dropout
2,709.00;2,709.00;Graduate
2,710.00;2,710.00;Enrolled
2,711.00;2,711.00;Graduate
2,712.00;2,712.00;Dropout
2,713.00;2,713.00;Dropout
2,714.00;2,714.00;Graduate
2,715.00;2,715.00;Dropout
2,716.00;2,716.00;Graduate
2,717.00;2,717.00;Enrolled
2,718.00;2,718.00;Graduate
2,719.00;2,719.00;Graduate
2,720.00;2,720.00;Graduate
2,721.00;2,721.00;Graduate
2,722.00;2,722.00;Enrolled
2,723.00;2,723.00;Enrolled
2,724.00;2,724.00;Dropout
2,725.00;2,725.00;Graduate
2,726.00;2,726.00;Enrolled
2,727.00;2,727.00;Graduate
2,728.00;2,728.00;Graduate
2,729.00;2,729.00;Enrolled
2,730.00;2,730.00;Graduate
2,731.00;2,731.00;Graduate
2,732.00;2,732.00;Graduate
2,733.00;2,733.00;Enrolled
2,734.00;2,734.00;Enrolled
2,735.00;2,735.00;Graduate
2,736.00;2,736.00;Graduate
2,737.00;2,737.00;Graduate
2,738.00;2,738.00;Dropout
2,739.00;2,739.00;Graduate
2,740.00;2,740.00;Graduate
2,741.00;2,741.00;Graduate
2,742.00;2,742.00;Graduate
2,743.00;2,743.00;Graduate
2,744.00;2,744.00;Graduate
2,745.00;2,745.00;Dropout
2,746.00;2,746.00;Graduate
2,747.00;2,747.00;Enrolled
2,748.00;2,748.00;Dropout
2,749.00;2,749.00;Dropout
2,750.00;2,750.00;Dropout
2,751.00;2,751.00;Dropout
2,752.00;2,752.00;Graduate
2,753.00;2,753.00;Dropout
2,754.00;2,754.00;Graduate
2,755.00;2,755.00;Dropout
2,756.00;2,756.00;Graduate
2,757.00;2,757.00;Dropout
2,758.00;2,758.00;Dropout
2,759.00;2,759.00;Enrolled
2,760.00;2,760.00;Enrolled
2,761.00;2,761.00;Dropout
2,762.00;2,762.00;Enrolled
2,763.00;2,763.00;Enrolled
2,764.00;2,764.00;Graduate
2,765.00;2,765.00;Enrolled
2,766.00;2,766.00;Graduate
2,767.00;2,767.00;Graduate
2,768.00;2,768.00;Dropout
2,769.00;2,769.00;Graduate
2,770.00;2,770.00;Dropout
2,771.00;2,771.00;Graduate
2,772.00;2,772.00;Graduate
2,773.00;2,773.00;Enrolled
2,774.00;2,774.00;Graduate
2,775.00;2,775.00;Enrolled
2,776.00;2,776.00;Graduate
2,777.00;2,777.00;Enrolled
2,778.00;2,778.00;Enrolled
2,779.00;2,779.00;Graduate
2,780.00;2,780.00;Graduate
2,781.00;2,781.00;Graduate
2,782.00;2,782.00;Dropout
2,783.00;2,783.00;Enrolled
2,784.00;2,784.00;Enrolled
2,785.00;2,785.00;Graduate
2,786.00;2,786.00;Graduate
2,787.00;2,787.00;Dropout
2,788.00;2,788.00;Enrolled
2,789.00;2,789.00;Dropout
2,790.00;2,790.00;Dropout
2,791.00;2,791.00;Dropout
2,792.00;2,792.00;Graduate
2,793.00;2,793.00;Graduate
2,794.00;2,794.00;Graduate
2,795.00;2,795.00;Enrolled
2,796.00;2,796.00;Graduate
2,797.00;2,797.00;Dropout
2,798.00;2,798.00;Graduate
2,799.00;2,799.00;Graduate
2,800.00;2,800.00;Dropout
2,801.00;2,801.00;Graduate
2,802.00;2,802.00;Dropout
2,803.00;2,803.00;Graduate
2,804.00;2,804.00;Graduate
2,805.00;2,805.00;Graduate
2,806.00;2,806.00;Graduate
2,807.00;2,807.00;Graduate
2,808.00;2,808.00;Enrolled
2,809.00;2,809.00;Graduate
2,810.00;2,810.00;Enrolled
2,811.00;2,811.00;Graduate
2,812.00;2,812.00;Dropout
2,813.00;2,813.00;Graduate
2,814.00;2,814.00;Graduate
2,815.00;2,815.00;Graduate
2,816.00;2,816.00;Graduate
2,817.00;2,817.00;Graduate
2,818.00;2,818.00;Enrolled
2,819.00;2,819.00;Graduate
2,820.00;2,820.00;Enrolled
2,821.00;2,821.00;Graduate
2,822.00;2,822.00;Dropout
2,823.00;2,823.00;Graduate
2,824.00;2,824.00;Enrolled
2,825.00;2,825.00;Enrolled
2,826.00;2,826.00;Dropout
2,827.00;2,827.00;Graduate
2,828.00;2,828.00;Graduate
2,829.00;2,829.00;Enrolled
2,830.00;2,830.00;Dropout
2,831.00;2,831.00;Graduate
2,832.00;2,832.00;Enrolled
2,833.00;2,833.00;Enrolled
2,834.00;2,834.00;Enrolled
2,835.00;2,835.00;Graduate
2,836.00;2,836.00;Graduate
2,837.00;2,837.00;Dropout
2,838.00;2,838.00;Enrolled
2,839.00;2,839.00;Dropout
2,840.00;2,840.00;Graduate
2,841.00;2,841.00;Enrolled
2,842.00;2,842.00;Graduate
2,843.00;2,843.00;Graduate
2,844.00;2,844.00;Dropout
2,845.00;2,845.00;Enrolled
2,846.00;2,846.00;Graduate
2,847.00;2,847.00;Dropout
2,848.00;2,848.00;Dropout
2,849.00;2,849.00;Dropout
2,850.00;2,850.00;Graduate
2,851.00;2,851.00;Dropout
2,852.00;2,852.00;Graduate
2,853.00;2,853.00;Graduate
2,854.00;2,854.00;Graduate
2,855.00;2,855.00;Dropout
2,856.00;2,856.00;Dropout
2,857.00;2,857.00;Graduate
2,858.00;2,858.00;Dropout
2,859.00;2,859.00;Graduate
2,860.00;2,860.00;Enrolled
2,861.00;2,861.00;Graduate
2,862.00;2,862.00;Graduate
2,863.00;2,863.00;Graduate
2,864.00;2,864.00;Graduate
2,865.00;2,865.00;Dropout
2,866.00;2,866.00;Graduate
2,867.00;2,867.00;Dropout
2,868.00;2,868.00;Graduate
2,869.00;2,869.00;Enrolled
2,870.00;2,870.00;Graduate
2,871.00;2,871.00;Graduate
2,872.00;2,872.00;Dropout
2,873.00;2,873.00;Enrolled
2,874.00;2,874.00;Graduate
2,875.00;2,875.00;Dropout
2,876.00;2,876.00;Enrolled
2,877.00;2,877.00;Dropout
2,878.00;2,878.00;Enrolled
2,879.00;2,879.00;Dropout
2,880.00;2,880.00;Dropout
2,881.00;2,881.00;Graduate
2,882.00;2,882.00;Enrolled
2,883.00;2,883.00;Dropout
2,884.00;2,884.00;Graduate
2,885.00;2,885.00;Graduate
2,886.00;2,886.00;Graduate
2,887.00;2,887.00;Graduate
2,888.00;2,888.00;Graduate
2,889.00;2,889.00;Graduate
2,890.00;2,890.00;Graduate
2,891.00;2,891.00;Graduate
2,892.00;2,892.00;Dropout
2,893.00;2,893.00;Graduate
2,894.00;2,894.00;Dropout
2,895.00;2,895.00;Graduate
2,896.00;2,896.00;Graduate
2,897.00;2,897.00;Enrolled
2,898.00;2,898.00;Graduate
2,899.00;2,899.00;Graduate
2,900.00;2,900.00;Graduate
2,901.00;2,901.00;Enrolled
2,902.00;2,902.00;Dropout
2,903.00;2,903.00;Graduate
2,904.00;2,904.00;Graduate
2,905.00;2,905.00;Dropout
2,906.00;2,906.00;Graduate
2,907.00;2,907.00;Graduate
2,908.00;2,908.00;Graduate
2,909.00;2,909.00;Graduate
2,910.00;2,910.00;Dropout
2,911.00;2,911.00;Dropout
2,912.00;2,912.00;Graduate
2,913.00;2,913.00;Dropout
2,914.00;2,914.00;Graduate
2,915.00;2,915.00;Dropout
2,916.00;2,916.00;Enrolled
2,917.00;2,917.00;Graduate
2,918.00;2,918.00;Graduate
2,919.00;2,919.00;Dropout
2,920.00;2,920.00;Dropout
2,921.00;2,921.00;Graduate
2,922.00;2,922.00;Enrolled
2,923.00;2,923.00;Dropout
2,924.00;2,924.00;Dropout
2,925.00;2,925.00;Graduate
2,926.00;2,926.00;Graduate
2,927.00;2,927.00;Graduate
2,928.00;2,928.00;Graduate
2,929.00;2,929.00;Dropout
2,930.00;2,930.00;Enrolled
2,931.00;2,931.00;Dropout
2,932.00;2,932.00;Dropout
2,933.00;2,933.00;Dropout
2,934.00;2,934.00;Graduate
2,935.00;2,935.00;Dropout
2,936.00;2,936.00;Dropout
2,937.00;2,937.00;Dropout
2,938.00;2,938.00;Dropout
2,939.00;2,939.00;Enrolled
2,940.00;2,940.00;Dropout
2,941.00;2,941.00;Graduate
2,942.00;2,942.00;Enrolled
2,943.00;2,943.00;Graduate
2,944.00;2,944.00;Graduate
2,945.00;2,945.00;Graduate
2,946.00;2,946.00;Dropout
2,947.00;2,947.00;Dropout
2,948.00;2,948.00;Graduate
2,949.00;2,949.00;Graduate
2,950.00;2,950.00;Dropout
2,951.00;2,951.00;Graduate
2,952.00;2,952.00;Graduate
2,953.00;2,953.00;Enrolled
2,954.00;2,954.00;Dropout
2,955.00;2,955.00;Graduate
2,956.00;2,956.00;Graduate
2,957.00;2,957.00;Dropout
2,958.00;2,958.00;Graduate
2,959.00;2,959.00;Dropout
2,960.00;2,960.00;Graduate
2,961.00;2,961.00;Graduate
2,962.00;2,962.00;Graduate
2,963.00;2,963.00;Dropout
2,964.00;2,964.00;Graduate
2,965.00;2,965.00;Dropout
2,966.00;2,966.00;Graduate
2,967.00;2,967.00;Graduate
2,968.00;2,968.00;Enrolled
2,969.00;2,969.00;Graduate
2,970.00;2,970.00;Graduate
2,971.00;2,971.00;Graduate
2,972.00;2,972.00;Dropout
2,973.00;2,973.00;Enrolled
2,974.00;2,974.00;Graduate
2,975.00;2,975.00;Dropout
2,976.00;2,976.00;Graduate
2,977.00;2,977.00;Graduate
2,978.00;2,978.00;Dropout
2,979.00;2,979.00;Graduate
2,980.00;2,980.00;Dropout
2,981.00;2,981.00;Graduate
2,982.00;2,982.00;Graduate
2,983.00;2,983.00;Graduate
2,984.00;2,984.00;Graduate
2,985.00;2,985.00;Graduate
2,986.00;2,986.00;Graduate
2,987.00;2,987.00;Enrolled
2,988.00;2,988.00;Graduate
2,989.00;2,989.00;Graduate
2,990.00;2,990.00;Enrolled
2,991.00;2,991.00;Graduate
2,992.00;2,992.00;Graduate
2,993.00;2,993.00;Dropout
2,994.00;2,994.00;Graduate
2,995.00;2,995.00;Graduate
2,996.00;2,996.00;Graduate
2,997.00;2,997.00;Graduate
2,998.00;2,998.00;Enrolled
2,999.00;2,999.00;Graduate
3,000.00;3,000.00;Dropout
3,001.00;3,001.00;Enrolled
3,002.00;3,002.00;Graduate
3,003.00;3,003.00;Dropout
3,004.00;3,004.00;Dropout
3,005.00;3,005.00;Graduate
3,006.00;3,006.00;Graduate
3,007.00;3,007.00;Graduate
3,008.00;3,008.00;Enrolled
3,009.00;3,009.00;Dropout
3,010.00;3,010.00;Graduate
3,011.00;3,011.00;Graduate
3,012.00;3,012.00;Dropout
3,013.00;3,013.00;Graduate
3,014.00;3,014.00;Graduate
3,015.00;3,015.00;Dropout
3,016.00;3,016.00;Graduate
3,017.00;3,017.00;Graduate
3,018.00;3,018.00;Graduate
3,019.00;3,019.00;Graduate
3,020.00;3,020.00;Graduate
3,021.00;3,021.00;Graduate
3,022.00;3,022.00;Graduate
3,023.00;3,023.00;Dropout
3,024.00;3,024.00;Graduate
3,025.00;3,025.00;Graduate
3,026.00;3,026.00;Graduate
3,027.00;3,027.00;Enrolled
3,028.00;3,028.00;Dropout
3,029.00;3,029.00;Graduate
3,030.00;3,030.00;Graduate
3,031.00;3,031.00;Dropout
3,032.00;3,032.00;Graduate
3,033.00;3,033.00;Graduate
3,034.00;3,034.00;Graduate
3,035.00;3,035.00;Graduate
3,036.00;3,036.00;Graduate
3,037.00;3,037.00;Dropout
3,038.00;3,038.00;Graduate
3,039.00;3,039.00;Graduate
3,040.00;3,040.00;Dropout
3,041.00;3,041.00;Dropout
3,042.00;3,042.00;Enrolled
3,043.00;3,043.00;Graduate
3,044.00;3,044.00;Graduate
3,045.00;3,045.00;Graduate
3,046.00;3,046.00;Graduate
3,047.00;3,047.00;Enrolled
3,048.00;3,048.00;Dropout
3,049.00;3,049.00;Graduate
3,050.00;3,050.00;Graduate
3,051.00;3,051.00;Dropout
3,052.00;3,052.00;Enrolled
3,053.00;3,053.00;Graduate
3,054.00;3,054.00;Dropout
3,055.00;3,055.00;Graduate
3,056.00;3,056.00;Dropout
3,057.00;3,057.00;Graduate
3,058.00;3,058.00;Dropout
3,059.00;3,059.00;Graduate
3,060.00;3,060.00;Graduate
3,061.00;3,061.00;Enrolled
3,062.00;3,062.00;Dropout
3,063.00;3,063.00;Dropout
3,064.00;3,064.00;Graduate
3,065.00;3,065.00;Graduate
3,066.00;3,066.00;Dropout
3,067.00;3,067.00;Graduate
3,068.00;3,068.00;Enrolled
3,069.00;3,069.00;Graduate
3,070.00;3,070.00;Dropout
3,071.00;3,071.00;Enrolled
3,072.00;3,072.00;Dropout
3,073.00;3,073.00;Dropout
3,074.00;3,074.00;Enrolled
3,075.00;3,075.00;Dropout
3,076.00;3,076.00;Enrolled
3,077.00;3,077.00;Dropout
3,078.00;3,078.00;Enrolled
3,079.00;3,079.00;Graduate
3,080.00;3,080.00;Dropout
3,081.00;3,081.00;Graduate
3,082.00;3,082.00;Graduate
3,083.00;3,083.00;Graduate
3,084.00;3,084.00;Dropout
3,085.00;3,085.00;Graduate
3,086.00;3,086.00;Enrolled
3,087.00;3,087.00;Graduate
3,088.00;3,088.00;Graduate
3,089.00;3,089.00;Graduate
3,090.00;3,090.00;Dropout
3,091.00;3,091.00;Graduate
3,092.00;3,092.00;Enrolled
3,093.00;3,093.00;Graduate
3,094.00;3,094.00;Graduate
3,095.00;3,095.00;Dropout
3,096.00;3,096.00;Graduate
3,097.00;3,097.00;Graduate
3,098.00;3,098.00;Dropout
3,099.00;3,099.00;Enrolled
3,100.00;3,100.00;Dropout
3,101.00;3,101.00;Graduate
3,102.00;3,102.00;Graduate
3,103.00;3,103.00;Dropout
3,104.00;3,104.00;Dropout
3,105.00;3,105.00;Graduate
3,106.00;3,106.00;Dropout
3,107.00;3,107.00;Graduate
3,108.00;3,108.00;Graduate
3,109.00;3,109.00;Enrolled
3,110.00;3,110.00;Graduate
3,111.00;3,111.00;Dropout
3,112.00;3,112.00;Graduate
3,113.00;3,113.00;Dropout
3,114.00;3,114.00;Enrolled
3,115.00;3,115.00;Graduate
3,116.00;3,116.00;Graduate
3,117.00;3,117.00;Dropout
3,118.00;3,118.00;Graduate
3,119.00;3,119.00;Graduate
3,120.00;3,120.00;Enrolled
3,121.00;3,121.00;Dropout
3,122.00;3,122.00;Graduate
3,123.00;3,123.00;Enrolled
3,124.00;3,124.00;Graduate
3,125.00;3,125.00;Graduate
3,126.00;3,126.00;Graduate
3,127.00;3,127.00;Enrolled
3,128.00;3,128.00;Graduate
3,129.00;3,129.00;Graduate
3,130.00;3,130.00;Graduate
3,131.00;3,131.00;Graduate
3,132.00;3,132.00;Graduate
3,133.00;3,133.00;Graduate
3,134.00;3,134.00;Enrolled
3,135.00;3,135.00;Enrolled
3,136.00;3,136.00;Graduate
3,137.00;3,137.00;Graduate
3,138.00;3,138.00;Graduate
3,139.00;3,139.00;Graduate
3,140.00;3,140.00;Enrolled
3,141.00;3,141.00;Graduate
3,142.00;3,142.00;Graduate
3,143.00;3,143.00;Dropout
3,144.00;3,144.00;Graduate
3,145.00;3,145.00;Graduate
3,146.00;3,146.00;Graduate
3,147.00;3,147.00;Graduate
3,148.00;3,148.00;Enrolled
3,149.00;3,149.00;Enrolled
3,150.00;3,150.00;Graduate
3,151.00;3,151.00;Enrolled
3,152.00;3,152.00;Dropout
3,153.00;3,153.00;Graduate
3,154.00;3,154.00;Graduate
3,155.00;3,155.00;Enrolled
3,156.00;3,156.00;Enrolled
3,157.00;3,157.00;Graduate
3,158.00;3,158.00;Dropout
3,159.00;3,159.00;Enrolled
3,160.00;3,160.00;Enrolled
3,161.00;3,161.00;Graduate
3,162.00;3,162.00;Graduate
3,163.00;3,163.00;Graduate
3,164.00;3,164.00;Graduate
3,165.00;3,165.00;Graduate
3,166.00;3,166.00;Graduate
3,167.00;3,167.00;Dropout
3,168.00;3,168.00;Dropout
3,169.00;3,169.00;Dropout
3,170.00;3,170.00;Graduate
3,171.00;3,171.00;Graduate
3,172.00;3,172.00;Dropout
3,173.00;3,173.00;Dropout
3,174.00;3,174.00;Graduate
3,175.00;3,175.00;Enrolled
3,176.00;3,176.00;Dropout
3,177.00;3,177.00;Graduate
3,178.00;3,178.00;Dropout
3,179.00;3,179.00;Graduate
3,180.00;3,180.00;Enrolled
3,181.00;3,181.00;Graduate
3,182.00;3,182.00;Dropout
3,183.00;3,183.00;Graduate
3,184.00;3,184.00;Enrolled
3,185.00;3,185.00;Graduate
3,186.00;3,186.00;Dropout
3,187.00;3,187.00;Dropout
3,188.00;3,188.00;Dropout
3,189.00;3,189.00;Dropout
3,190.00;3,190.00;Dropout
3,191.00;3,191.00;Dropout
3,192.00;3,192.00;Dropout
3,193.00;3,193.00;Enrolled
3,194.00;3,194.00;Dropout
3,195.00;3,195.00;Enrolled
3,196.00;3,196.00;Dropout
3,197.00;3,197.00;Enrolled
3,198.00;3,198.00;Graduate
3,199.00;3,199.00;Dropout
3,200.00;3,200.00;Graduate
3,201.00;3,201.00;Dropout
3,202.00;3,202.00;Graduate
3,203.00;3,203.00;Enrolled
3,204.00;3,204.00;Dropout
3,205.00;3,205.00;Dropout
3,206.00;3,206.00;Dropout
3,207.00;3,207.00;Graduate
3,208.00;3,208.00;Dropout
3,209.00;3,209.00;Dropout
3,210.00;3,210.00;Graduate
3,211.00;3,211.00;Graduate
3,212.00;3,212.00;Enrolled
3,213.00;3,213.00;Graduate
3,214.00;3,214.00;Dropout
3,215.00;3,215.00;Graduate
3,216.00;3,216.00;Graduate
3,217.00;3,217.00;Dropout
3,218.00;3,218.00;Graduate
3,219.00;3,219.00;Enrolled
3,220.00;3,220.00;Dropout
3,221.00;3,221.00;Dropout
3,222.00;3,222.00;Dropout
3,223.00;3,223.00;Graduate
3,224.00;3,224.00;Dropout
3,225.00;3,225.00;Dropout
3,226.00;3,226.00;Graduate
3,227.00;3,227.00;Graduate
3,228.00;3,228.00;Enrolled
3,229.00;3,229.00;Graduate
3,230.00;3,230.00;Graduate
3,231.00;3,231.00;Graduate
3,232.00;3,232.00;Enrolled
3,233.00;3,233.00;Graduate
3,234.00;3,234.00;Dropout
3,235.00;3,235.00;Graduate
3,236.00;3,236.00;Graduate
3,237.00;3,237.00;Graduate
3,238.00;3,238.00;Enrolled
3,239.00;3,239.00;Graduate
3,240.00;3,240.00;Graduate
3,241.00;3,241.00;Enrolled
3,242.00;3,242.00;Graduate
3,243.00;3,243.00;Dropout
3,244.00;3,244.00;Graduate
3,245.00;3,245.00;Dropout
3,246.00;3,246.00;Dropout
3,247.00;3,247.00;Graduate
3,248.00;3,248.00;Graduate
3,249.00;3,249.00;Graduate
3,250.00;3,250.00;Graduate
3,251.00;3,251.00;Dropout
3,252.00;3,252.00;Graduate
3,253.00;3,253.00;Dropout
3,254.00;3,254.00;Dropout
3,255.00;3,255.00;Graduate
3,256.00;3,256.00;Graduate
3,257.00;3,257.00;Graduate
3,258.00;3,258.00;Graduate
3,259.00;3,259.00;Graduate
3,260.00;3,260.00;Graduate
3,261.00;3,261.00;Graduate
3,262.00;3,262.00;Graduate
3,263.00;3,263.00;Dropout
3,264.00;3,264.00;Graduate
3,265.00;3,265.00;Dropout
3,266.00;3,266.00;Graduate
3,267.00;3,267.00;Graduate
3,268.00;3,268.00;Enrolled
3,269.00;3,269.00;Dropout
3,270.00;3,270.00;Dropout
3,271.00;3,271.00;Dropout
3,272.00;3,272.00;Graduate
3,273.00;3,273.00;Graduate
3,274.00;3,274.00;Enrolled
3,275.00;3,275.00;Dropout
3,276.00;3,276.00;Graduate
3,277.00;3,277.00;Dropout
3,278.00;3,278.00;Graduate
3,279.00;3,279.00;Dropout
3,280.00;3,280.00;Graduate
3,281.00;3,281.00;Graduate
3,282.00;3,282.00;Dropout
3,283.00;3,283.00;Enrolled
3,284.00;3,284.00;Graduate
3,285.00;3,285.00;Enrolled
3,286.00;3,286.00;Graduate
3,287.00;3,287.00;Dropout
3,288.00;3,288.00;Dropout
3,289.00;3,289.00;Graduate
3,290.00;3,290.00;Graduate
3,291.00;3,291.00;Dropout
3,292.00;3,292.00;Dropout
3,293.00;3,293.00;Dropout
3,294.00;3,294.00;Enrolled
3,295.00;3,295.00;Enrolled
3,296.00;3,296.00;Graduate
3,297.00;3,297.00;Enrolled
3,298.00;3,298.00;Dropout
3,299.00;3,299.00;Graduate
3,300.00;3,300.00;Dropout
3,301.00;3,301.00;Dropout
3,302.00;3,302.00;Graduate
3,303.00;3,303.00;Graduate
3,304.00;3,304.00;Graduate
3,305.00;3,305.00;Graduate
3,306.00;3,306.00;Graduate
3,307.00;3,307.00;Graduate
3,308.00;3,308.00;Graduate
3,309.00;3,309.00;Graduate
3,310.00;3,310.00;Dropout
3,311.00;3,311.00;Graduate
3,312.00;3,312.00;Dropout
3,313.00;3,313.00;Enrolled
3,314.00;3,314.00;Enrolled
3,315.00;3,315.00;Dropout
3,316.00;3,316.00;Graduate
3,317.00;3,317.00;Dropout
3,318.00;3,318.00;Graduate
3,319.00;3,319.00;Dropout
3,320.00;3,320.00;Graduate
3,321.00;3,321.00;Graduate
3,322.00;3,322.00;Dropout
3,323.00;3,323.00;Dropout
3,324.00;3,324.00;Dropout
3,325.00;3,325.00;Dropout
3,326.00;3,326.00;Enrolled
3,327.00;3,327.00;Graduate
3,328.00;3,328.00;Dropout
3,329.00;3,329.00;Enrolled
3,330.00;3,330.00;Enrolled
3,331.00;3,331.00;Graduate
3,332.00;3,332.00;Dropout
3,333.00;3,333.00;Dropout
3,334.00;3,334.00;Dropout
3,335.00;3,335.00;Graduate
3,336.00;3,336.00;Enrolled
3,337.00;3,337.00;Dropout
3,338.00;3,338.00;Dropout
3,339.00;3,339.00;Dropout
3,340.00;3,340.00;Enrolled
3,341.00;3,341.00;Dropout
3,342.00;3,342.00;Enrolled
3,343.00;3,343.00;Graduate
3,344.00;3,344.00;Enrolled
3,345.00;3,345.00;Dropout
3,346.00;3,346.00;Dropout
3,347.00;3,347.00;Dropout
3,348.00;3,348.00;Dropout
3,349.00;3,349.00;Graduate
3,350.00;3,350.00;Dropout
3,351.00;3,351.00;Enrolled
3,352.00;3,352.00;Dropout
3,353.00;3,353.00;Dropout
3,354.00;3,354.00;Graduate
3,355.00;3,355.00;Graduate
3,356.00;3,356.00;Dropout
3,357.00;3,357.00;Enrolled
3,358.00;3,358.00;Dropout
3,359.00;3,359.00;Dropout
3,360.00;3,360.00;Enrolled
3,361.00;3,361.00;Dropout
3,362.00;3,362.00;Graduate
3,363.00;3,363.00;Graduate
3,364.00;3,364.00;Dropout
3,365.00;3,365.00;Dropout
3,366.00;3,366.00;Dropout
3,367.00;3,367.00;Enrolled
3,368.00;3,368.00;Graduate
3,369.00;3,369.00;Enrolled
3,370.00;3,370.00;Dropout
3,371.00;3,371.00;Dropout
3,372.00;3,372.00;Graduate
3,373.00;3,373.00;Graduate
3,374.00;3,374.00;Graduate
3,375.00;3,375.00;Graduate
3,376.00;3,376.00;Graduate
3,377.00;3,377.00;Graduate
3,378.00;3,378.00;Graduate
3,379.00;3,379.00;Enrolled
3,380.00;3,380.00;Graduate
3,381.00;3,381.00;Dropout
3,382.00;3,382.00;Dropout
3,383.00;3,383.00;Graduate
3,384.00;3,384.00;Dropout
3,385.00;3,385.00;Enrolled
3,386.00;3,386.00;Graduate
3,387.00;3,387.00;Graduate
3,388.00;3,388.00;Graduate
3,389.00;3,389.00;Graduate
3,390.00;3,390.00;Enrolled
3,391.00;3,391.00;Graduate
3,392.00;3,392.00;Graduate
3,393.00;3,393.00;Graduate
3,394.00;3,394.00;Graduate
3,395.00;3,395.00;Enrolled
3,396.00;3,396.00;Graduate
3,397.00;3,397.00;Enrolled
3,398.00;3,398.00;Graduate
3,399.00;3,399.00;Graduate
3,400.00;3,400.00;Graduate
3,401.00;3,401.00;Graduate
3,402.00;3,402.00;Enrolled
3,403.00;3,403.00;Graduate
3,404.00;3,404.00;Graduate
3,405.00;3,405.00;Enrolled
3,406.00;3,406.00;Graduate
3,407.00;3,407.00;Enrolled
3,408.00;3,408.00;Graduate
3,409.00;3,409.00;Dropout
3,410.00;3,410.00;Graduate
3,411.00;3,411.00;Enrolled
3,412.00;3,412.00;Graduate
3,413.00;3,413.00;Enrolled
3,414.00;3,414.00;Dropout
3,415.00;3,415.00;Graduate
3,416.00;3,416.00;Enrolled
3,417.00;3,417.00;Enrolled
3,418.00;3,418.00;Dropout
3,419.00;3,419.00;Graduate
3,420.00;3,420.00;Graduate
3,421.00;3,421.00;Graduate
3,422.00;3,422.00;Dropout
3,423.00;3,423.00;Dropout
3,424.00;3,424.00;Dropout
3,425.00;3,425.00;Dropout
3,426.00;3,426.00;Dropout
3,427.00;3,427.00;Enrolled
3,428.00;3,428.00;Graduate
3,429.00;3,429.00;Dropout
3,430.00;3,430.00;Dropout
3,431.00;3,431.00;Graduate
3,432.00;3,432.00;Graduate
3,433.00;3,433.00;Graduate
3,434.00;3,434.00;Dropout
3,435.00;3,435.00;Dropout
3,436.00;3,436.00;Graduate
3,437.00;3,437.00;Graduate
3,438.00;3,438.00;Enrolled
3,439.00;3,439.00;Graduate
3,440.00;3,440.00;Dropout
3,441.00;3,441.00;Enrolled
3,442.00;3,442.00;Enrolled
3,443.00;3,443.00;Graduate
3,444.00;3,444.00;Graduate
3,445.00;3,445.00;Dropout
3,446.00;3,446.00;Graduate
3,447.00;3,447.00;Dropout
3,448.00;3,448.00;Graduate
3,449.00;3,449.00;Graduate
3,450.00;3,450.00;Graduate
3,451.00;3,451.00;Enrolled
3,452.00;3,452.00;Enrolled
3,453.00;3,453.00;Graduate
3,454.00;3,454.00;Graduate
3,455.00;3,455.00;Dropout
3,456.00;3,456.00;Graduate
3,457.00;3,457.00;Graduate
3,458.00;3,458.00;Graduate
3,459.00;3,459.00;Graduate
3,460.00;3,460.00;Dropout
3,461.00;3,461.00;Graduate
3,462.00;3,462.00;Enrolled
3,463.00;3,463.00;Dropout
3,464.00;3,464.00;Enrolled
3,465.00;3,465.00;Graduate
3,466.00;3,466.00;Dropout
3,467.00;3,467.00;Enrolled
3,468.00;3,468.00;Graduate
3,469.00;3,469.00;Enrolled
3,470.00;3,470.00;Enrolled
3,471.00;3,471.00;Graduate
3,472.00;3,472.00;Graduate
3,473.00;3,473.00;Dropout
3,474.00;3,474.00;Dropout
3,475.00;3,475.00;Dropout
3,476.00;3,476.00;Graduate
3,477.00;3,477.00;Graduate
3,478.00;3,478.00;Dropout
3,479.00;3,479.00;Enrolled
3,480.00;3,480.00;Graduate
3,481.00;3,481.00;Graduate
3,482.00;3,482.00;Graduate
3,483.00;3,483.00;Dropout
3,484.00;3,484.00;Dropout
3,485.00;3,485.00;Dropout
3,486.00;3,486.00;Dropout
